94.723	215.86
96.2596	15.6676
97.0478	72.4672
97.0479	72.4678
97.2876	82.4115
97.4395	276.251
98.4999	46.7548
99.3137	296.539
99.9547	78.1107
99.9554	78.1112
99.9553	78.1111
99.955	78.1107
100.599	235.928
100.77	82.7722
100.77	82.7727
100.791	247.967
101.069	246.688
101.205	202.545
102.19	89.485
102.383	89.0406
102.572	19.1297
103.298	410.493
103.928	9.58398
105.592	293.883
105.688	242.119
105.688	242.119
106.067	126.983
106.367	6.26789
106.558	67.1653
107.843	361.945
108.779	283.226
110.286	37.984
110.406	58.1146
110.748	87.9343
110.748	68.4356
110.766	27.3604
110.767	27.3611
111.075	198.56
111.236	86.9501
111.529	243.148
112.131	197.063
112.815	257.922
114.975	34.0689
114.975	34.0699
115.093	25.8075
115.696	107.043
115.701	74.5093
116.606	40.9909
116.718	40.7987
117.433	16.062
118.946	216.575
118.947	216.575
119.148	406.56
119.657	410.699
120.351	322.601
121.116	181.146
121.683	166.287
124.099	366.389
124.909	17.4815
125.1	17.536
125.282	5.03166
125.326	134.708
125.996	185.444
126.467	342.056
126.686	342.041
126.965	233.26
126.966	233.26
127.081	9.78964
127.91	215.125
127.983	30.8952
128.686	120.791
129.104	302.206
129.696	135.445
129.811	132.125
129.811	132.125
130.385	361.235
135.063	14.727
137.124	323.072
138.172	177.972
138.176	177.971
140.025	61.6837
140.162	261.422
140.655	415.771
140.655	415.772
141.303	395.426
141.825	96.8953
142.009	88.7036
142.01	88.704
142.059	271.621
142.396	80.478
142.426	80.4767
142.898	168.07
144.548	366.431
144.921	242.807
146.288	166.838
147.974	10.268
148.096	81.9453
148.945	69.6318
149.15	61.5323
149.276	103.126
149.677	191.336
150.93	281.988
151.081	362.065
151.136	92.7595
151.138	92.7723
151.187	85.6198
152.159	77.7902
152.16	77.7917
152.502	65.9764
152.598	170.319
152.916	17.5794
153.163	170.104
153.914	110.322
154.096	214.952
154.791	81.783
155.371	289.652
155.415	47.2518
156.387	84.9835
156.558	366.125
157.724	102.059
158.662	323.254
159.115	38.6102
159.115	38.6104
159.413	89.9517
159.806	20.7754
160.172	54.1307
160.173	54.1315
160.172	54.1311
160.173	54.1316
161.207	86.5647
161.521	65.6068
161.78	137.954
162.006	409.662
162.453	41.1637
162.721	10.8338
163.176	253.086
163.314	155.076
163.344	405.917
163.348	155.059
163.856	110.159
163.907	3.78685
164.076	240.086
164.3	342.049
164.346	95.681
164.353	99.8629
164.513	44.8416
164.946	49.9198
165.008	63.1856
165.113	258.101
165.848	15.1541
167.253	93.9578
167.819	365.636
168.373	141.122
168.385	141.092
168.415	405.667
168.482	68.3847
168.482	68.3849
168.482	68.3854
168.757	252.828
168.894	17.6697
169.177	39.6982
170.527	302.193
170.528	302.194
171.132	139.077
171.254	246.413
171.544	82.691
172.087	101.945
172.287	14.6707
172.403	211.14
172.412	179.118
172.413	179.119
172.847	361.045
173.159	200.265
173.962	87.1556
174.58	75.8837
174.691	328.153
174.714	409.218
174.718	66.8
175.086	90.9518
175.087	90.9524
176.01	50.4297
176.917	251.133
176.917	251.134
176.923	251.136
176.924	251.137
177.066	97.344
177.665	72.3277
177.665	72.328
178.163	10.5424
178.204	257.048
178.889	245.978
179.136	39.0947
179.137	39.0955
179.193	43.4477
179.327	62.688
179.339	35.6513
180.534	24.115
180.774	322.834
181.404	114.93
181.93	158.224
182.717	18.1436
182.773	18.1324
183.865	276.909
186.068	136.056
186.384	97.7073
186.524	52.9944
186.525	52.995
186.529	97.711
186.628	97.7341
186.674	53.0036
186.674	53.0042
187.326	65.4743
187.751	65.898
188.34	34.8951
188.454	70.2994
188.454	70.2998
188.46	70.2985
188.46	70.2986
188.679	49.125
188.977	59.0811
189.671	94.8037
190.668	252.742
191.044	24.9891
191.223	56.3869
191.224	56.3873
191.707	74.5967
191.838	276.978
191.954	31.0921
191.955	31.0921
192.091	175.786
192.193	41.7306
192.899	6.38386
193.474	64.7567
193.698	396.47
195.124	350.975
195.124	350.975
195.144	75.3621
195.164	98.5513
195.844	98.805
196.019	91.1785
196.208	20.9586
196.304	44.2022
196.763	38.1139
197.606	52.3757
197.733	59.0506
197.734	59.0513
199.228	342.63
199.301	152.145
200.205	24.7715
200.208	24.7695
200.227	422.829
200.289	242.094
200.421	254.233
200.421	254.234
201.551	193.338
201.95	63.0968
201.95	63.0972
201.954	48.0427
202.064	7.90112
202.81	15.4459
203.611	110.205
204.565	225.99
204.715	60.6629
205.183	378.094
206.069	312.707
206.145	65.9241
206.513	307.116
206.514	421.351
206.877	301.08
207.753	102.949
208.354	57.8279
208.494	82.7898
208.756	249.188
209.342	357.934
209.466	128.084
209.799	86.0102
209.847	7.12203
210.001	102.839
210.487	75.5904
210.499	52.8772
212.392	312.272
212.392	312.272
212.449	113.04
212.797	112.611
213.353	74.058
213.797	71.1756
213.925	331.66
214.077	130.39
214.077	130.391
214.621	284.873
214.622	284.873
214.664	284.442
214.665	284.443
215.209	56.0446
215.45	41.1803
216.525	51.993
216.538	65.274
216.538	65.275
216.672	64.1291
216.952	47.4763
216.994	154.581
217.025	154.574
217.24	59.981
217.24	59.981
217.614	100.221
217.759	81.0566
217.778	341.062
218.041	271.492
218.041	271.493
218.043	86.9641
218.044	86.9649
218.126	21.6409
218.883	401.215
218.888	260.375
220.417	13.3195
220.417	13.3196
221.126	292.864
221.414	25.3943
222.165	381.424
222.615	193.432
222.937	228.858
223.102	218.354
223.102	218.354
223.132	218.362
223.133	218.362
223.412	47.7167
223.671	163.21
224.288	70.5485
224.937	173.25
225.157	43.507
225.178	43.5204
225.507	184.969
225.53	99.6975
225.87	144.604
225.895	73.2814
226.782	76.4745
227.246	31.161
227.332	76.6239
227.332	76.6244
227.422	39.8782
227.89	155.372
228.124	51.5337
228.333	83.2062
228.734	30.8853
228.949	5.22697
229.076	8.40044
229.085	149.223
229.15	238.082
229.335	201.705
229.976	143.9
230.064	211.592
230.441	123.939
230.449	42.2767
230.538	220.613
230.928	24.0098
230.928	24.0097
231.153	10.8717
232.954	198.309
233.652	180.691
233.912	121.182
234.1	226.965
235.1	226.673
235.183	93.2335
235.183	93.234
235.904	73.4762
236.553	19.9564
237.439	307.547
237.44	307.547
237.898	19.6262
238.449	210.095
239.985	233.914
240.048	329.532
240.049	329.533
240.342	176.549
240.449	69.5778
240.675	359.607
240.765	274.764
241.608	300.863
241.778	148.883
241.779	148.884
242.063	371.574
242.684	215.774
242.684	215.774
242.803	258.543
242.803	258.544
242.836	391.001
242.836	391.001
242.96	258.511
243.532	407.955
244.855	68.9271
244.957	205.795
245.029	79.6815
245.055	92.7389
245.413	53.497
245.414	53.4977
245.754	39.5428
245.762	20.6377
246.198	69.9789
246.205	50.7543
246.205	50.7548
246.608	195
246.68	46.8697
246.725	198.918
246.725	46.9021
246.836	272.682
247.211	257.085
247.246	257.207
248.097	212.759
248.82	5.97651
248.975	73.5798
248.992	87.4636
249.159	55.3499
249.159	224.263
249.164	224.622
249.224	185.561
249.284	185.559
249.481	39.7445
249.481	39.745
249.506	188.434
249.507	188.434
249.807	76.7211
249.841	209.643
249.944	60.0021
250.225	232.606
250.226	232.601
250.476	84.2904
250.477	84.2912
250.613	153.11
250.613	153.111
250.613	153.111
250.614	153.111
250.796	67.4438
250.797	67.4441
251.16	168.503
251.792	57.6045
251.809	142.85
252.117	48.7103
252.364	228.414
252.9	22.0498
252.975	122.899
253.296	81.0929
253.714	46.2876
253.714	46.2877
253.976	277.86
254.233	15.6622
254.233	15.6624
254.759	91.0337
255.046	350.663
255.078	152.031
255.079	152.032
255.29	397.075
255.603	42.1485
256.1	74.1615
256.465	83.1353
256.825	319.714
257.017	370.164
257.046	285.432
257.097	25.7158
257.337	37.2068
257.953	200.044
258.946	57.3893
260.089	286.041
260.089	286.042
260.541	147.719
261.622	198.492
261.624	31.1092
261.624	31.1101
261.73	195.737
262.334	411.228
262.859	105.687
263.609	218.922
263.61	218.922
263.704	141.15
263.709	91.9775
263.791	76.067
263.901	101.178
263.938	141.169
263.975	50.926
264.057	40.8464
264.172	50.9178
264.761	20.7707
264.808	14.3041
265.068	145.761
265.759	151.271
267.101	336.05
267.102	336.051
267.216	148.596
267.599	383.565
267.6	383.566
269.246	262.821
269.247	262.822
269.397	300.809
269.398	300.81
270.322	114.128
270.322	114.128
271.443	398.813
272.409	145.925
273.13	231.425
273.131	231.425
273.894	59.1807
274.222	40.1493
275.153	180.305
275.565	95.6158
276.006	115.424
276.668	92.3531
276.69	175.809
277.123	211.849
277.239	341.033
277.24	341.033
277.76	281.045
278.063	21.8172
278.104	187.779
278.279	269.214
278.279	269.214
278.616	115.016
278.617	115.016
279.212	171.061
279.398	186.657
280.739	193.356
280.739	193.357
280.927	322.727
280.957	128.189
281.239	190.624
281.771	301.664
282.246	86.3913
282.246	86.3915
282.406	180.338
282.406	180.338
282.854	283.767
283.05	286.796
283.05	286.796
283.07	286.803
283.07	286.803
283.07	286.808
283.071	286.808
283.76	409.457
283.761	409.458
285.23	184.289
285.362	349.44
285.882	349.472
286.007	341.158
286.273	193.986
286.273	193.987
286.472	87.2214
286.845	97.8657
286.979	87.8105
287.226	80.3168
287.642	70.1919
287.735	60.6437
287.791	69.2526
287.792	69.2531
287.911	215.788
287.935	215.799
287.974	51.199
288.141	51.3506
288.263	303.789
288.264	303.79
288.295	234.301
288.296	234.301
288.371	39.0666
288.519	26.1934
288.525	26.3376
288.636	204.032
288.863	203.738
288.927	5.74277
290.032	322.792
290.552	84.6302
291.029	309.879
291.486	275.837
291.486	275.838
291.529	322.644
291.53	322.645
291.541	198.54
292.134	101.918
292.152	56.0452
292.482	42.9679
292.587	318.065
292.793	61.8249
292.918	49.3988
294.015	106.025
294.997	171.907
294.997	171.907
295.103	421.998
295.525	135.683
296.237	182.497
296.662	100.415
296.662	100.415
298.614	264.848
298.986	394.882
299.34	314.168
299.341	314.168
299.649	102.024
300.583	11.4885
301.311	163.583
301.466	288.121
302.026	369.511
302.027	369.511
302.184	49.8497
302.674	40.1056
303.535	280.755
303.536	280.756
304.43	301.82
304.43	301.82
305.206	190.145
305.206	190.145
305.21	30.6938
305.347	97.4936
305.447	205.51
306.124	233.345
306.125	233.346
306.282	233.347
306.283	233.347
306.389	233.364
306.39	233.365
306.39	179.74
306.405	53.6408
306.586	182.353
306.6	182.348
307.012	199.421
307.193	46.0386
307.245	194.792
307.972	410.278
308.41	27.958
308.933	23.2719
308.959	36.1216
309.026	35.8771
309.115	17.0079
309.146	17.0423
310.285	180.966
310.474	218.972
311.162	195.194
311.301	43.5726
311.439	6.96831
311.559	149.703
312.387	106.308
312.389	106.318
312.452	30.9649
313.544	71.4923
313.843	277.685
314.058	208.861
314.059	208.861
314.06	208.86
314.06	208.861
314.902	323.037
315.44	44.7598
315.921	61.2888
316.048	204.558
316.592	137.041
316.73	100.89
316.73	100.891
317.149	298.084
317.149	298.085
317.15	298.085
317.149	298.085
317.572	28.4851
318.21	63.2137
318.759	192.27
318.759	192.271
319.209	97.1657
319.931	369.039
321.238	336.61
321.504	78.152
321.516	78.1498
321.792	51.5668
322.463	360.784
322.683	248.174
322.683	248.172
322.692	56.9438
322.693	56.9439
322.832	56.9405
323.328	390.839
323.352	100.348
323.413	36.3962
323.491	189.115
323.805	65.7987
323.983	331.427
324.131	12.845
324.99	72.2256
326.573	333.671
326.831	346.558
326.994	346.392
327.012	353.169
327.092	353.124
327.149	146.446
327.224	146.439
327.359	175.737
327.36	175.738
328.182	175.424
328.183	175.424
328.239	75.3515
328.875	33.0267
328.894	403.501
330.454	99.8434
330.637	29.2976
330.927	185.333
331.305	287.732
331.305	287.732
331.667	386.164
333.618	105.305
333.854	245.323
333.854	245.323
334.73	81.1691
334.843	318.588
334.909	196.844
335.676	93.2033
335.973	26.5368
335.974	26.5371
335.974	280.97
335.975	280.971
336.084	346.874
336.084	346.874
336.626	62.5318
336.627	62.5325
336.627	62.5321
338.543	90.3141
338.937	153.873
338.937	153.873
339.154	322.73
339.51	78.0887
339.795	147.087
340.311	105.278
340.359	208.37
340.359	208.371
340.359	208.371
340.359	208.371
340.457	46.0004
340.471	45.9734
340.585	95.8513
340.585	95.8519
340.742	145.82
341.513	242.884
341.514	242.885
341.579	417.374
342.012	6.89454
342.354	110.61
343.281	246.177
343.634	19.519
344.408	127.914
344.447	127.933
344.609	33.5651
344.653	33.5674
344.942	177.573
344.942	177.574
344.96	181.32
345.605	189.66
346.667	194.029
347.627	184.673
347.627	184.673
347.996	48.3767
347.996	48.3767
348.125	58.223
350.061	28.9619
350.314	132.315
350.592	246.829
350.969	24.997
351.126	119.591
352.26	54.4132
352.744	60.6191
352.745	60.6224
353.091	90.9379
353.107	37.4741
353.921	52.6777
356.383	301.039
357.642	340.138
357.734	34.2558
357.958	231.285
357.958	231.286
357.959	231.285
357.958	231.285
357.974	226.431
358.166	89.0064
358.499	78.8605
359.547	38.5171
359.949	13.4749
360.153	416.051
360.153	416.051
360.16	177.849
360.208	41.4362
360.512	76.323
361.281	206.939
361.668	105.507
362.236	153.577
363.201	397.164
363.459	373.954
363.731	304.895
363.781	178.646
364.148	279.835
364.148	279.835
364.316	364.472
364.381	284.779
364.475	39.4801
364.876	171.874
365.038	108.288
365.237	79.8352
365.244	80.0056
365.385	89.4478
365.915	310.807
366.053	360.263
366.107	174.93
366.177	175.782
366.376	158.597
367.555	133.97
368.313	408.823
368.451	400.118
370.752	230.475
370.93	124.525
371.263	360.692
371.902	126.229
372.099	330.259
372.108	128.232
373.547	300.219
373.675	306.813
373.766	306.829
374.622	297.861
374.73	309.417
374.731	309.417
376.628	257.014
376.941	156.752
377.056	121.848
377.068	6.83599
377.191	29.5891
377.753	47.3797
378.125	79.2112
378.206	227.098
378.291	227.275
378.332	227.263
379.207	113.244
379.207	113.244
380.915	261.908
381.802	261.193
382	178.976
382.345	174.471
383.195	118.282
383.793	199.684
383.793	199.684
384.344	273.117
384.388	273.031
384.974	137.469
384.975	137.47
385.473	313.941
385.474	313.942
385.523	385.642
386.046	106.95
386.172	106.88
386.246	24.1374
386.89	121.986
388.021	42.0509
389.788	274.86
390.241	268.762
390.586	107.033
390.67	120.743
390.777	15.3097
390.795	268.358
391.09	93.8273
391.091	93.8278
391.132	51.7531
391.555	335.789
391.704	72.8635
391.705	72.8643
392.192	77.1204
392.212	162.44
392.494	14.4168
393.221	207.861
393.504	102.845
393.634	203.837
393.729	273.534
393.729	273.534
394.104	390.895
395.083	262.993
395.562	209.86
395.562	209.861
395.718	278.375
395.719	278.377
395.906	36.2467
395.907	36.247
395.935	426.05
395.935	426.05
396.18	205
396.308	85.6771
396.367	246.277
396.368	246.278
396.4	246.645
396.402	246.629
396.494	200.234
396.494	200.234
398.105	262.145
398.292	95.3932
398.363	192.546
398.364	192.547
398.482	88.1481
398.53	133.514
399.005	186.693
400.354	391.96
400.764	330.714
401.085	237.993
401.201	13.4572
402.105	227.29
402.108	55.6562
402.364	197.289
402.364	197.29
402.482	285.235
402.494	285.364
402.68	366.82
402.893	99.8354
402.97	273.241
403.283	278.847
404.304	129.813
404.325	129.824
404.389	326.498
405.702	249.304
405.823	82.0167
405.849	382.655
405.9	382.693
405.9	382.693
406.227	242.642
406.727	186.694
406.739	186.654
406.74	186.666
406.745	186.659
407.058	287.603
407.061	287.607
407.152	283.056
407.457	201.344
407.769	209.001
408.016	243.061
408.016	243.061
408.117	246.561
408.118	246.562
408.803	280.913
408.849	285.53
408.849	285.53
409.361	188.232
409.443	237.881
409.748	19.1189
410.395	191.526
410.683	104.935
411.678	129.738
411.903	204.518
412.152	169.993
412.161	219.34
412.296	241.394
412.942	188.284
413.89	392.909
413.915	72.1228
413.922	72.1106
413.925	191.122
413.934	219.128
414.024	27.0151
414.06	182.744
414.177	56.4183
414.193	56.4407
414.506	27.5147
414.506	27.5147
414.563	183.883
414.707	392.533
414.707	392.534
416.523	337.48
417.272	34.9488
417.943	178.418
418.379	51.3706
420.535	60.3865
420.722	305.482
420.723	305.483
420.955	343.083
421.229	287.082
421.598	268.837
421.643	40.9847
421.643	40.9847
421.912	172.52
422.603	268.193
422.708	77.1471
422.738	419.892
422.792	301.969
422.793	301.97
422.792	301.97
422.928	28.2599
423.363	89.8585
423.774	162.655
424.41	348.07
424.743	293.085
425.085	263.532
425.093	123.266
425.184	123.198
425.482	176.517
425.786	20.3957
426.141	165.329
426.148	165.332
426.15	165.324
426.159	165.452
426.165	165.443
426.291	17.0007
426.372	426.73
426.606	288.37
426.61	129.281
426.951	234.176
426.951	234.177
427.538	352.941
427.937	168.241
428.44	175.139
428.582	130.366
428.626	246.091
428.839	352.842
428.839	352.843
429.774	380.96
430.166	162.333
431.101	212.758
431.102	212.759
431.393	305.61
431.428	36.7823
431.429	36.7821
431.96	147.43
432.06	26.5199
432.937	63.0802
433.109	63.7765
434.176	276.847
434.498	146.607
434.717	120.147
434.717	120.148
435.185	276.044
435.186	276.045
435.197	276.036
435.198	276.036
435.605	336.736
435.697	296.877
435.808	156.808
435.905	265.37
436.114	117.746
436.114	117.747
436.362	148.635
436.363	148.635
436.393	152.746
436.799	257.268
437.004	68.2275
437.006	68.2273
437.177	308.269
437.177	308.269
437.481	308.538
437.483	308.54
439.521	292.972
439.521	292.973
439.521	292.973
439.521	292.972
442.539	378.341
442.539	378.342
442.72	271.551
443.053	188.267
443.737	281.349
444.473	129.626
444.782	251.196
444.783	251.197
444.784	123.116
444.801	39.9736
444.801	39.9746
444.831	251.247
444.831	251.248
444.889	237.078
444.89	237.079
445.044	261.342
445.336	105.237
445.337	105.238
445.436	375.046
445.999	385.984
446.217	406.931
446.69	321.824
446.691	321.825
446.739	386.519
446.943	313.835
446.948	126.65
446.959	397.524
447.311	365.309
447.382	381.241
447.991	225.413
447.991	225.412
448.953	318.106
449.349	268.285
449.591	267.63
449.664	64.3882
450.96	261.008
451.402	313.443
451.404	388.734
451.872	318.521
452.57	298.717
452.987	303.018
452.988	303.019
454.032	337.449
454.119	308.605
454.12	308.634
454.264	17.2057
454.532	233.799
454.728	203.627
454.769	203.707
454.958	324.089
455.255	300.423
455.41	61.8819
455.42	320.09
456.438	53.7266
456.496	213.575
456.55	188.948
457.181	41.2901
457.334	182.741
457.539	89.9724
457.54	89.9729
457.591	111.575
458.522	216.216
458.895	93.5026
459.613	189.599
459.613	189.6
459.671	173.994
459.872	183.934
460.349	183.55
460.349	183.55
460.955	113.218
461.239	287.758
461.339	44.5149
461.948	29.0192
462.352	173.705
462.43	80.9385
462.662	316.411
463.232	301.249
463.461	180.202
463.461	180.203
464.305	96.9532
464.982	191.934
465.552	95.0036
465.959	266.777
467.057	163.056
468.28	195.852
468.396	276.556
469.25	244.673
469.253	23.3526
469.377	113.649
469.377	113.65
470.592	115.872
470.593	115.872
471.393	408.782
471.892	227.09
471.923	164.763
471.966	209.032
472.407	56.8006
472.808	33.8818
472.829	44.1372
472.858	282.732
472.914	66.2682
473.028	385.276
473.085	44.1732
473.866	214.368
473.866	214.368
474.133	175.931
474.224	61.2403
474.292	96.4797
474.307	50.9697
474.332	51.0567
474.794	305.932
474.794	305.933
474.794	305.942
474.795	305.943
474.866	292.236
474.94	194.912
474.941	194.913
475.44	395.085
475.846	325.762
475.942	284.184
475.942	284.184
476.844	279.209
477.268	75.3324
478.099	271.824
478.473	35.748
478.485	345.944
478.986	173.073
479.105	289.72
479.105	289.72
479.442	298.112
479.442	298.113
479.75	274.998
479.75	274.998
480.024	279.872
480.033	165.566
480.04	165.646
480.069	85.4713
480.59	311.515
481.072	271.815
481.128	177.162
481.129	177.162
481.753	147.365
481.908	300.47
481.908	300.471
482.059	227.362
482.077	242.267
482.359	377.939
482.672	112.922
482.775	51.1579
482.815	8.50747
482.929	274.436
482.997	260.82
483.253	360.964
483.58	48.9085
483.994	160.174
484.028	271.691
484.029	271.692
484.117	316.582
484.534	32.0051
484.797	174.079
484.797	174.079
484.94	283.357
484.965	67.7889
484.965	300.154
484.966	300.155
485.719	166.506
486.026	276.463
486.045	237.557
486.051	276.467
486.08	276.517
486.121	260.14
486.121	260.141
486.144	149.656
486.362	260.096
486.419	259.979
486.449	127.555
486.537	230.793
486.756	34.5122
486.875	314.989
486.994	126.611
487.329	51.7187
487.343	288.631
487.343	288.63
487.425	153.072
487.426	153.072
487.586	239.996
487.637	206.711
487.637	206.712
487.699	206.388
487.699	206.388
487.864	141.874
487.864	141.875
487.945	141.702
487.946	141.702
488.233	301.638
488.415	184.988
488.533	279.274
488.534	279.274
488.673	41.7408
489.327	39.4004
489.686	315.364
489.686	315.364
489.687	315.365
489.686	315.365
489.686	315.364
489.686	315.365
489.862	176.436
490.767	9.29819
490.841	193.535
491.045	91.9273
491.094	68.0212
491.306	99.026
491.646	87.3056
491.687	416.334
491.705	259.911
492.283	144.082
492.442	311.894
492.523	22.0373
492.535	202.07
492.535	202.07
493.121	83.366
493.121	83.3662
493.491	208.014
493.564	250.875
494.091	34.078
494.732	150.403
494.751	268.691
494.751	268.692
495.232	333.619
496.119	47.7265
496.204	47.7227
496.266	265.427
496.321	26.2449
497.088	252.691
497.088	252.691
497.153	164.838
497.403	137.698
497.565	310.831
498.005	115.203
498.123	228.893
498.375	216.485
498.978	262.248
500.077	149.631
500.305	273.036
500.608	42.6119
500.923	80.616
501.006	356.629
501.032	156.482
501.758	52.871
501.877	223.66
501.895	151.351
502.144	341.106
502.673	16.9576
502.697	97.4015
502.843	171.432
503.031	39.4647
503.031	39.4653
503.265	66.1288
503.509	236.375
503.637	367.892
503.993	170.11
504.037	264.244
504.037	264.245
504.195	281.898
504.399	83.5837
504.699	89.8546
504.703	103.297
504.773	324.374
504.943	96.1262
505.345	144.879
505.346	144.879
505.931	405.378
506.213	278.739
506.213	278.74
506.273	224.014
506.341	278.838
506.349	400.549
506.35	400.549
506.738	266.075
507.002	28.3652
508.407	259.336
508.547	31.9138
508.803	253.361
508.803	253.361
509.056	241.397
509.057	241.397
509.779	88.2827
509.821	239.131
510.159	244.292
510.875	387.845
510.876	387.845
511.122	277.915
511.536	251.193
511.536	251.193
512.156	338.814
513.003	97.2203
513.593	130.874
513.619	245.047
513.619	245.047
513.994	44.4816
514.227	306.184
514.235	306.185
514.509	18.6699
514.819	332.624
515.115	87.2999
515.144	226.796
515.154	45.2336
515.477	200.909
515.78	186.009
516.146	172.065
516.147	172.068
516.271	357.519
516.272	357.52
516.405	369.627
516.419	193.965
516.484	88.2771
516.945	350.478
517.819	237.515
517.983	354.665
517.984	354.666
518.065	54.5957
518.069	54.5885
518.571	198.275
518.572	198.275
518.654	63.8615
518.742	15.787
518.743	15.787
519.223	132.861
519.233	132.854
519.266	49.3049
519.391	81.7331
519.425	81.7446
519.632	189.514
520.396	157.207
520.7	104.681
521.109	201.089
521.874	293.254
522.374	299.014
522.46	238.889
522.504	352.96
523.021	115.561
523.035	115.591
523.172	215.455
523.71	226.549
523.759	352.14
523.797	28.0589
524.197	45.7608
524.197	45.7613
524.403	198.718
524.775	183.078
524.775	183.079
525.12	242.332
525.351	341.046
525.352	341.046
525.919	251.758
525.97	154.264
526.328	32.4368
526.661	88.3193
526.703	69.664
526.851	237.06
526.895	244.957
526.896	244.957
527.049	244.77
527.049	244.77
527.049	244.772
527.05	244.773
527.127	15.9958
527.371	98.5501
527.705	148.074
527.903	120.483
527.903	120.483
528.042	288.353
528.058	131.983
528.929	24.1499
529.293	20.0647
529.293	20.0653
529.294	20.0647
529.294	20.065
529.344	135.972
529.47	211.427
529.471	211.428
529.561	195.598
529.722	343.125
529.828	165.112
529.828	165.112
529.917	351.572
529.931	351.596
530.385	116.25
530.386	116.25
530.521	34.2551
530.66	142.862
530.688	142.813
530.706	135.582
531.029	124.252
531.414	177.518
531.415	177.519
531.465	147.877
531.469	41.4085
532.273	290.236
532.421	292.995
532.48	229.793
532.621	239.53
532.634	103.053
532.635	103.054
532.634	103.053
532.635	103.054
532.858	370.319
533.798	135.468
533.884	50.3837
533.897	405.641
533.897	405.642
534.004	172.651
534.063	111.346
534.075	396.6
534.076	396.6
534.096	63.8752
534.119	55.116
534.224	250.921
535.212	240.411
535.301	89.6537
535.953	406.458
536.441	228.982
536.442	228.982
536.824	334.359
536.848	334.386
537.168	398.063
537.313	143.157
537.589	75.1732
537.909	112.974
538.374	286.14
538.417	31.5835
538.993	129.353
539.067	411.231
539.156	237.678
539.157	237.679
539.454	276.691
539.47	276.703
540.047	45.8742
540.107	384.751
540.268	371.564
540.508	252.313
540.578	49.9634
540.629	49.9379
540.633	113.212
540.633	113.213
540.749	42.8213
540.797	139.063
541.235	120.741
541.517	28.9478
